timestamp,temperature,humidity,dew_point,pressure,wind_speed,wind_direction,station,latitude,longitude
2022-01-01T00:00,8.4,86,6.2,873.0,2.6,164.0,Khumaltar,27.6468,85.3248
2022-01-01T01:00,8.3,85,5.8,872.6,1.4,180.0,Khumaltar,27.6468,85.3248
2022-01-01T02:00,5.6,91,4.3,870.4,2.6,164.0,Khumaltar,27.6468,85.3248
2022-01-01T03:00,4.4,94,3.5,869.4,4.7,157.0,Khumaltar,27.6468,85.3248
2022-01-01T04:00,4.2,94,3.2,869.4,4.5,166.0,Khumaltar,27.6468,85.3248
2022-01-01T05:00,4.5,95,3.8,870.0,,,Khumaltar,27.6468,85.3248
2022-01-01T06:00,4.1,95,3.3,870.4,,,Khumaltar,27.6468,85.3248
2022-01-01T07:00,6.6,89,4.9,872.0,,,Khumaltar,27.6468,85.3248
2022-01-01T08:00,9.5,83,6.8,874.2,,,Khumaltar,27.6468,85.3248
2022-01-01T09:00,11.7,73,7.1,875.8,,,Khumaltar,27.6468,85.3248
2022-01-01T10:00,14.3,64,7.5,876.2,,,Khumaltar,27.6468,85.3248
2022-01-01T11:00,15.4,54,6.1,875.6,,,Khumaltar,27.6468,85.3248
2022-01-01T12:00,16.0,52,6.1,874.7,,,Khumaltar,27.6468,85.3248
2022-01-01T13:00,16.0,52,6.2,874.0,,,Khumaltar,27.6468,85.3248
2022-01-01T14:00,15.7,53,6.2,873.5,,,Khumaltar,27.6468,85.3248
2022-01-01T15:00,15.0,56,6.4,873.0,,,Khumaltar,27.6468,85.3248
2022-01-01T16:00,12.4,77,8.5,872.1,,,Khumaltar,27.6468,85.3248
2022-01-01T17:00,10.4,78,6.7,871.9,,,Khumaltar,27.6468,85.3248
2022-01-01T18:00,10.2,78,6.5,872.6,,,Khumaltar,27.6468,85.3248
2022-01-01T19:00,10.4,75,6.1,873.3,,,Khumaltar,27.6468,85.3248
2022-01-01T20:00,10.0,79,6.5,873.6,,,Khumaltar,27.6468,85.3248
2022-01-01T21:00,9.0,86,6.7,873.0,,,Khumaltar,27.6468,85.3248
2022-01-01T22:00,6.0,96,5.5,871.0,,,Khumaltar,27.6468,85.3248
2022-01-01T23:00,5.0,98,4.7,870.1,,,Khumaltar,27.6468,85.3248
2022-01-02T00:00,4.7,97,4.2,869.6,,,Khumaltar,27.6468,85.3248
2022-01-02T01:00,4.6,95,3.9,869.1,,,Khumaltar,27.6468,85.3248
2022-01-02T02:00,4.4,95,3.6,869.0,,,Khumaltar,27.6468,85.3248
2022-01-02T03:00,3.9,95,3.1,868.4,,,Khumaltar,27.6468,85.3248
2022-01-02T04:00,3.8,95,3.1,868.5,,,Khumaltar,27.6468,85.3248
2022-01-02T05:00,3.4,99,3.3,869.0,,,Khumaltar,27.6468,85.3248
2022-01-02T06:00,3.4,99,3.3,869.3,,,Khumaltar,27.6468,85.3248
2022-01-02T07:00,4.7,97,4.2,870.3,,,Khumaltar,27.6468,85.3248
2022-01-02T08:00,9.2,90,7.6,873.2,,,Khumaltar,27.6468,85.3248
2022-01-02T09:00,12.6,73,7.9,875.2,,,Khumaltar,27.6468,85.3248
2022-01-02T10:00,14.4,63,7.4,875.3,,,Khumaltar,27.6468,85.3248
2022-01-02T11:00,15.6,54,6.3,875.0,,,Khumaltar,27.6468,85.3248
2022-01-02T12:00,16.2,52,6.4,874.0,,,Khumaltar,27.6468,85.3248
2022-01-02T13:00,16.4,52,6.6,873.1,,,Khumaltar,27.6468,85.3248
2022-01-02T14:00,16.3,53,6.7,872.4,,,Khumaltar,27.6468,85.3248
2022-01-02T15:00,15.6,54,6.4,872.0,,,Khumaltar,27.6468,85.3248
2022-01-02T16:00,13.0,75,8.7,871.4,,,Khumaltar,27.6468,85.3248
2022-01-02T17:00,11.1,72,6.3,871.5,,,Khumaltar,27.6468,85.3248
2022-01-02T18:00,11.4,69,5.9,872.2,,,Khumaltar,27.6468,85.3248
2022-01-02T19:00,10.8,71,5.8,872.4,,,Khumaltar,27.6468,85.3248
2022-01-02T20:00,10.5,73,5.8,872.3,,,Khumaltar,27.6468,85.3248
2022-01-02T21:00,10.1,75,5.9,871.9,,180.0,Khumaltar,27.6468,85.3248
2022-01-02T22:00,9.8,77,6.0,871.7,,,Khumaltar,27.6468,85.3248
2022-01-02T23:00,9.3,80,6.1,871.2,,180.0,Khumaltar,27.6468,85.3248
2022-01-03T00:00,8.8,83,6.1,870.6,,,Khumaltar,27.6468,85.3248
2022-01-03T01:00,8.0,86,5.8,870.0,,180.0,Khumaltar,27.6468,85.3248
2022-01-03T02:00,6.1,90,4.6,868.4,,,Khumaltar,27.6468,85.3248
2022-01-03T03:00,4.9,92,3.7,867.3,,,Khumaltar,27.6468,85.3248
2022-01-03T04:00,5.3,90,3.7,867.3,,,Khumaltar,27.6468,85.3248
2022-01-03T05:00,5.8,90,4.3,868.4,,,Khumaltar,27.6468,85.3248
2022-01-03T06:00,4.3,92,3.1,868.0,,,Khumaltar,27.6468,85.3248
2022-01-03T07:00,6.2,90,4.7,869.3,,,Khumaltar,27.6468,85.3248
2022-01-03T08:00,10.4,80,7.1,872.1,,,Khumaltar,27.6468,85.3248
2022-01-03T09:00,13.0,67,7.1,873.7,,,Khumaltar,27.6468,85.3248
2022-01-03T10:00,14.6,64,7.9,873.6,,,Khumaltar,27.6468,85.3248
2022-01-03T11:00,15.8,59,7.9,872.7,,,Khumaltar,27.6468,85.3248
2022-01-03T12:00,16.7,53,7.0,871.8,,,Khumaltar,27.6468,85.3248
2022-01-03T13:00,17.1,45,5.1,871.1,,,Khumaltar,27.6468,85.3248
2022-01-03T14:00,16.8,45,4.8,870.7,,,Khumaltar,27.6468,85.3248
2022-01-03T15:00,15.6,53,6.0,870.5,,,Khumaltar,27.6468,85.3248
2022-01-03T16:00,13.0,78,9.3,870.0,,,Khumaltar,27.6468,85.3248
2022-01-03T17:00,12.9,59,5.0,870.9,,,Khumaltar,27.6468,85.3248
2022-01-03T18:00,12.1,65,5.7,871.2,,,Khumaltar,27.6468,85.3248
2022-01-03T19:00,11.6,69,6.1,871.6,,,Khumaltar,27.6468,85.3248
2022-01-03T20:00,11.5,70,6.3,871.7,,,Khumaltar,27.6468,85.3248
2022-01-03T21:00,11.0,74,6.5,871.5,,180.0,Khumaltar,27.6468,85.3248
2022-01-03T22:00,10.4,77,6.5,871.3,,180.0,Khumaltar,27.6468,85.3248
2022-01-03T23:00,8.7,83,5.9,870.3,,180.0,Khumaltar,27.6468,85.3248
2022-01-04T00:00,8.5,84,5.9,869.8,,180.0,Khumaltar,27.6468,85.3248
2022-01-04T01:00,8.1,84,5.6,869.3,,,Khumaltar,27.6468,85.3248
2022-01-04T02:00,8.7,83,6.0,869.1,,,Khumaltar,27.6468,85.3248
2022-01-04T03:00,8.5,83,5.7,868.6,,,Khumaltar,27.6468,85.3248
2022-01-04T04:00,8.6,80,5.3,868.4,,,Khumaltar,27.6468,85.3248
2022-01-04T05:00,5.7,91,4.4,867.9,,,Khumaltar,27.6468,85.3248
2022-01-04T06:00,4.2,94,3.3,867.9,,,Khumaltar,27.6468,85.3248
2022-01-04T07:00,6.0,94,5.1,869.5,,,Khumaltar,27.6468,85.3248
2022-01-04T08:00,10.0,84,7.5,872.2,,,Khumaltar,27.6468,85.3248
2022-01-04T09:00,13.0,71,7.9,873.7,,,Khumaltar,27.6468,85.3248
2022-01-04T10:00,14.9,65,8.4,873.7,,,Khumaltar,27.6468,85.3248
2022-01-04T11:00,16.1,57,7.7,873.3,,,Khumaltar,27.6468,85.3248
2022-01-04T12:00,16.9,54,7.6,872.5,,,Khumaltar,27.6468,85.3248
2022-01-04T13:00,17.0,54,7.8,871.7,,,Khumaltar,27.6468,85.3248
2022-01-04T14:00,16.7,55,7.5,871.3,,,Khumaltar,27.6468,85.3248
2022-01-04T15:00,15.8,57,7.4,871.1,,,Khumaltar,27.6468,85.3248
2022-01-04T16:00,13.4,79,9.9,870.4,,,Khumaltar,27.6468,85.3248
2022-01-04T17:00,12.2,72,7.3,870.7,,,Khumaltar,27.6468,85.3248
2022-01-04T18:00,12.2,72,7.3,871.4,,,Khumaltar,27.6468,85.3248
2022-01-04T19:00,11.9,73,7.3,871.8,,,Khumaltar,27.6468,85.3248
2022-01-04T20:00,11.4,75,7.2,871.8,,,Khumaltar,27.6468,85.3248
2022-01-04T21:00,11.4,75,7.1,872.2,,,Khumaltar,27.6468,85.3248
2022-01-04T22:00,8.4,84,5.8,869.9,,,Khumaltar,27.6468,85.3248
2022-01-04T23:00,6.7,89,5.0,868.7,,180.0,Khumaltar,27.6468,85.3248
2022-01-05T00:00,7.9,85,5.6,869.6,,,Khumaltar,27.6468,85.3248
2022-01-05T01:00,5.8,91,4.5,868.0,,,Khumaltar,27.6468,85.3248
2022-01-05T02:00,5.0,92,3.9,867.7,,,Khumaltar,27.6468,85.3248
2022-01-05T03:00,7.9,82,5.1,868.5,,,Khumaltar,27.6468,85.3248
2022-01-05T04:00,5.2,91,3.8,867.0,,,Khumaltar,27.6468,85.3248
2022-01-05T05:00,4.5,95,3.7,868.0,,180.0,Khumaltar,27.6468,85.3248
2022-01-05T06:00,5.6,94,4.6,868.9,,,Khumaltar,27.6468,85.3248
2022-01-05T07:00,6.5,93,5.4,869.7,,,Khumaltar,27.6468,85.3248
2022-01-05T08:00,10.5,84,7.8,872.1,,,Khumaltar,27.6468,85.3248
2022-01-05T09:00,13.0,72,8.1,873.6,,,Khumaltar,27.6468,85.3248
2022-01-05T10:00,14.5,66,8.2,873.7,,,Khumaltar,27.6468,85.3248
2022-01-05T11:00,15.7,60,8.1,873.2,,,Khumaltar,27.6468,85.3248
2022-01-05T12:00,16.5,58,8.2,871.9,,,Khumaltar,27.6468,85.3248
2022-01-05T13:00,17.1,53,7.6,871.2,,,Khumaltar,27.6468,85.3248
2022-01-05T14:00,16.5,57,8.0,870.7,,,Khumaltar,27.6468,85.3248
2022-01-05T15:00,15.6,60,7.8,870.3,,,Khumaltar,27.6468,85.3248
2022-01-05T16:00,13.6,77,9.6,870.2,,,Khumaltar,27.6468,85.3248
2022-01-05T17:00,10.4,86,8.1,869.7,,,Khumaltar,27.6468,85.3248
2022-01-05T18:00,10.2,87,8.1,870.4,,,Khumaltar,27.6468,85.3248
2022-01-05T19:00,11.2,80,7.9,871.2,,,Khumaltar,27.6468,85.3248
2022-01-05T20:00,10.7,82,7.8,871.6,,,Khumaltar,27.6468,85.3248
2022-01-05T21:00,10.6,83,7.8,872.0,,,Khumaltar,27.6468,85.3248
2022-01-05T22:00,10.4,84,7.8,871.7,,180.0,Khumaltar,27.6468,85.3248
2022-01-05T23:00,10.1,85,7.8,870.9,,,Khumaltar,27.6468,85.3248
2022-01-06T00:00,8.7,90,7.1,870.2,,,Khumaltar,27.6468,85.3248
2022-01-06T01:00,10.9,83,8.2,871.2,,,Khumaltar,27.6468,85.3248
2022-01-06T02:00,10.1,87,8.1,870.5,,,Khumaltar,27.6468,85.3248
2022-01-06T03:00,9.7,90,8.2,870.2,,,Khumaltar,27.6468,85.3248
2022-01-06T04:00,10.5,84,7.9,870.6,,,Khumaltar,27.6468,85.3248
2022-01-06T05:00,9.5,87,7.5,869.9,,180.0,Khumaltar,27.6468,85.3248
2022-01-06T06:00,8.1,92,6.9,869.5,,,Khumaltar,27.6468,85.3248
2022-01-06T07:00,8.8,90,7.3,870.5,,,Khumaltar,27.6468,85.3248
2022-01-06T08:00,11.0,87,8.9,871.8,,180.0,Khumaltar,27.6468,85.3248
2022-01-06T09:00,13.2,77,9.2,873.4,,,Khumaltar,27.6468,85.3248
2022-01-06T10:00,15.3,65,8.8,874.0,,,Khumaltar,27.6468,85.3248
2022-01-06T11:00,16.3,58,7.9,873.0,,,Khumaltar,27.6468,85.3248
2022-01-06T12:00,16.5,55,7.6,872.0,,,Khumaltar,27.6468,85.3248
2022-01-06T13:00,16.9,56,8.0,871.2,,,Khumaltar,27.6468,85.3248
2022-01-06T14:00,16.2,62,8.9,870.3,,,Khumaltar,27.6468,85.3248
2022-01-06T15:00,15.6,66,9.2,870.0,,,Khumaltar,27.6468,85.3248
2022-01-06T16:00,13.8,78,10.1,869.6,,,Khumaltar,27.6468,85.3248
2022-01-06T17:00,12.0,87,9.9,869.6,,,Khumaltar,27.6468,85.3248
2022-01-06T18:00,10.5,92,9.2,869.9,,,Khumaltar,27.6468,85.3248
2022-01-06T19:00,11.3,88,9.4,871.3,,,Khumaltar,27.6468,85.3248
2022-01-06T20:00,11.4,85,9.1,871.6,,,Khumaltar,27.6468,85.3248
2022-01-06T21:00,9.3,93,8.2,871.3,,,Khumaltar,27.6468,85.3248
2022-01-06T22:00,9.9,89,8.2,871.4,,,Khumaltar,27.6468,85.3248
2022-01-06T23:00,11.5,81,8.4,872.0,,,Khumaltar,27.6468,85.3248
2022-01-07T00:00,11.3,82,8.4,871.5,,180.0,Khumaltar,27.6468,85.3248
2022-01-07T01:00,11.1,83,8.4,871.0,,,Khumaltar,27.6468,85.3248
2022-01-07T02:00,11.0,84,8.4,870.5,,,Khumaltar,27.6468,85.3248
