timestamp,temperature,humidity,dew_point,pressure,wind_speed,wind_direction,station,latitude,longitude
2024-01-01T00:00,7.1,92,5.9,866.5,2.5,172,Shankapark,27.7355,85.3434
2024-01-01T01:00,7.1,91,5.7,866.2,2.2,171,Shankapark,27.7355,85.3434
2024-01-01T02:00,7.0,90,5.5,865.8,2.6,164,Shankapark,27.7355,85.3434
2024-01-01T03:00,6.7,90,5.2,865.4,2.6,164,Shankapark,27.7355,85.3434
2024-01-01T04:00,6.6,90,5.0,865.7,3.0,166,Shankapark,27.7355,85.3434
2024-01-01T05:00,6.4,89,4.7,866.1,3.1,159,Shankapark,27.7355,85.3434
2024-01-01T06:00,5.8,94,4.9,866.9,3.5,156,Shankapark,27.7355,85.3434
2024-01-01T07:00,7.2,91,5.9,867.9,4.7,157,Shankapark,27.7355,85.3434
2024-01-01T08:00,11.0,83,8.3,870.4,5.8,150,Shankapark,27.7355,85.3434
2024-01-01T09:00,13.7,70,8.4,871.9,2.6,106,Shankapark,27.7355,85.3434
2024-01-01T10:00,15.5,61,8.0,871.9,1.1,360,Shankapark,27.7355,85.3434
2024-01-01T11:00,16.8,53,7.1,871.2,4.1,315,Shankapark,27.7355,85.3434
2024-01-01T12:00,17.3,50,6.9,870.0,7.0,305,Shankapark,27.7355,85.3434
2024-01-01T13:00,17.2,52,7.3,869.2,9.0,307,Shankapark,27.7355,85.3434
2024-01-01T14:00,16.7,54,7.4,868.6,9.7,309,Shankapark,27.7355,85.3434
2024-01-01T15:00,15.5,58,7.3,867.9,8.5,306,Shankapark,27.7355,85.3434
2024-01-01T16:00,13.2,75,8.9,867.4,4.1,308,Shankapark,27.7355,85.3434
2024-01-01T17:00,13.0,66,6.9,867.9,4.6,252,Shankapark,27.7355,85.3434
2024-01-01T18:00,9.3,83,6.5,867.0,2.2,189,Shankapark,27.7355,85.3434
2024-01-01T19:00,8.7,86,6.6,867.1,3.1,201,Shankapark,27.7355,85.3434
2024-01-01T20:00,8.2,89,6.4,867.4,3.5,204,Shankapark,27.7355,85.3434
2024-01-01T21:00,8.7,87,6.7,868.0,2.3,198,Shankapark,27.7355,85.3434
2024-01-01T22:00,9.6,85,7.2,868.5,0.4,180,Shankapark,27.7355,85.3434
2024-01-01T23:00,8.3,88,6.5,867.6,1.1,198,Shankapark,27.7355,85.3434
2024-01-02T00:00,6.4,94,5.6,866.1,1.1,180,Shankapark,27.7355,85.3434
2024-01-02T01:00,6.2,96,5.6,865.7,1.4,180,Shankapark,27.7355,85.3434
2024-01-02T02:00,5.7,99,5.5,865.0,3.0,166,Shankapark,27.7355,85.3434
2024-01-02T03:00,4.9,98,4.6,864.6,4.7,157,Shankapark,27.7355,85.3434
2024-01-02T04:00,4.3,98,4.0,864.4,5.8,158,Shankapark,27.7355,85.3434
2024-01-02T05:00,4.1,97,3.7,864.7,6.2,159,Shankapark,27.7355,85.3434
2024-01-02T06:00,4.6,94,3.8,865.8,6.5,161,Shankapark,27.7355,85.3434
2024-01-02T07:00,5.8,91,4.5,866.7,6.8,162,Shankapark,27.7355,85.3434
2024-01-02T08:00,9.9,86,7.7,869.4,5.3,152,Shankapark,27.7355,85.3434
2024-01-02T09:00,13.5,71,8.4,871.3,1.9,112,Shankapark,27.7355,85.3434
2024-01-02T10:00,15.1,64,8.3,871.2,1.6,333,Shankapark,27.7355,85.3434
2024-01-02T11:00,16.2,56,7.4,870.6,3.3,319,Shankapark,27.7355,85.3434
2024-01-02T12:00,16.9,50,6.4,869.5,4.6,309,Shankapark,27.7355,85.3434
2024-01-02T13:00,17.0,48,6.1,868.7,6.3,301,Shankapark,27.7355,85.3434
2024-01-02T14:00,16.6,50,6.3,868.3,7.9,294,Shankapark,27.7355,85.3434
2024-01-02T15:00,15.7,55,6.6,867.9,8.1,302,Shankapark,27.7355,85.3434
2024-01-02T16:00,13.4,69,7.8,867.1,4.6,315,Shankapark,27.7355,85.3434
2024-01-02T17:00,13.2,62,6.0,867.7,5.6,285,Shankapark,27.7355,85.3434
2024-01-02T18:00,9.4,84,6.9,867.2,5.4,222,Shankapark,27.7355,85.3434
2024-01-02T19:00,8.5,86,6.4,867.0,3.2,207,Shankapark,27.7355,85.3434
2024-01-02T20:00,7.9,87,5.9,867.0,3.0,194,Shankapark,27.7355,85.3434
2024-01-02T21:00,7.8,87,5.7,867.2,1.5,194,Shankapark,27.7355,85.3434
2024-01-02T22:00,8.7,84,6.2,867.7,0.4,180,Shankapark,27.7355,85.3434
2024-01-02T23:00,9.2,83,6.5,868.0,1.8,180,Shankapark,27.7355,85.3434
2024-01-03T00:00,7.3,87,5.2,867.2,4.7,157,Shankapark,27.7355,85.3434
2024-01-03T01:00,6.4,87,4.4,866.6,4.2,149,Shankapark,27.7355,85.3434
2024-01-03T02:00,6.3,88,4.5,866.3,3.7,151,Shankapark,27.7355,85.3434
2024-01-03T03:00,5.6,93,4.5,865.7,4.3,156,Shankapark,27.7355,85.3434
2024-01-03T04:00,4.7,95,4.0,865.2,4.8,153,Shankapark,27.7355,85.3434
2024-01-03T05:00,4.2,95,3.5,865.4,5.2,155,Shankapark,27.7355,85.3434
2024-01-03T06:00,3.7,97,3.2,865.8,5.8,158,Shankapark,27.7355,85.3434
2024-01-03T07:00,4.8,93,3.7,867.0,6.0,155,Shankapark,27.7355,85.3434
2024-01-03T08:00,9.4,84,6.8,870.0,5.4,143,Shankapark,27.7355,85.3434
2024-01-03T09:00,12.8,64,6.2,871.7,4.0,95,Shankapark,27.7355,85.3434
2024-01-03T10:00,14.7,54,5.5,871.7,2.0,45,Shankapark,27.7355,85.3434
2024-01-03T11:00,15.9,48,5.0,871.0,2.3,321,Shankapark,27.7355,85.3434
2024-01-03T12:00,16.5,45,4.7,869.9,4.3,312,Shankapark,27.7355,85.3434
2024-01-03T13:00,16.7,46,5.0,869.0,6.8,288,Shankapark,27.7355,85.3434
2024-01-03T14:00,15.9,52,6.1,868.3,9.6,283,Shankapark,27.7355,85.3434
2024-01-03T15:00,14.7,60,7.0,868.1,9.9,289,Shankapark,27.7355,85.3434
2024-01-03T16:00,12.8,69,7.4,867.5,5.5,302,Shankapark,27.7355,85.3434
2024-01-03T17:00,12.0,67,6.0,867.5,5.1,274,Shankapark,27.7355,85.3434
2024-01-03T18:00,10.1,76,6.1,867.0,5.5,238,Shankapark,27.7355,85.3434
2024-01-03T19:00,9.2,80,5.9,866.9,4.0,207,Shankapark,27.7355,85.3434
2024-01-03T20:00,11.7,69,6.2,868.5,0.7,180,Shankapark,27.7355,85.3434
2024-01-03T21:00,10.3,74,5.8,868.2,2.6,196,Shankapark,27.7355,85.3434
2024-01-03T22:00,8.5,79,5.2,867.2,3.3,193,Shankapark,27.7355,85.3434
2024-01-03T23:00,9.3,75,5.1,867.3,1.1,180,Shankapark,27.7355,85.3434
2024-01-04T00:00,7.7,79,4.2,866.3,3.8,163,Shankapark,27.7355,85.3434
2024-01-04T01:00,7.5,77,3.8,865.8,4.9,163,Shankapark,27.7355,85.3434
2024-01-04T02:00,7.6,76,3.6,865.8,4.0,170,Shankapark,27.7355,85.3434
2024-01-04T03:00,8.0,74,3.6,865.9,3.7,169,Shankapark,27.7355,85.3434
2024-01-04T04:00,8.5,71,3.6,866.3,4.2,160,Shankapark,27.7355,85.3434
2024-01-04T05:00,9.0,69,3.6,867.2,4.2,160,Shankapark,27.7355,85.3434
2024-01-04T06:00,6.9,77,3.1,867.3,3.9,158,Shankapark,27.7355,85.3434
