timestamp,temperature,humidity,dew_point,pressure,wind_speed,wind_direction,station,latitude,longitude
2023-01-01T00:00,7.9,88,6.0,872.6,1.1,162,Ratnapark,27.7063,85.3152
2023-01-01T01:00,8.0,85,5.7,872.3,2.9,150,Ratnapark,27.7063,85.3152
2023-01-01T02:00,8.0,81,5.0,871.9,4.1,135,Ratnapark,27.7063,85.3152
2023-01-01T03:00,8.2,76,4.3,871.8,3.6,135,Ratnapark,27.7063,85.3152
2023-01-01T04:00,8.3,72,3.6,871.8,2.3,141,Ratnapark,27.7063,85.3152
2023-01-01T05:00,6.9,88,5.0,872.3,3.7,151,Ratnapark,27.7063,85.3152
2023-01-01T06:00,6.6,87,4.6,873.2,4.2,149,Ratnapark,27.7063,85.3152
2023-01-01T07:00,7.3,83,4.7,874.1,5.8,150,Ratnapark,27.7063,85.3152
2023-01-01T08:00,10.1,71,5.0,876.0,4.4,125,Ratnapark,27.7063,85.3152
2023-01-01T09:00,11.8,61,4.5,877.2,2.9,83,Ratnapark,27.7063,85.3152
2023-01-01T10:00,13.0,57,4.6,877.5,3.9,22,Ratnapark,27.7063,85.3152
2023-01-01T11:00,13.9,52,4.3,876.8,6.5,3,Ratnapark,27.7063,85.3152
2023-01-01T12:00,14.5,47,3.4,875.9,6.6,338,Ratnapark,27.7063,85.3152
2023-01-01T13:00,14.8,45,2.9,874.9,8.0,324,Ratnapark,27.7063,85.3152
2023-01-01T14:00,14.2,49,3.8,874.2,10.7,320,Ratnapark,27.7063,85.3152
2023-01-01T15:00,13.3,55,4.5,873.7,10.8,323,Ratnapark,27.7063,85.3152
2023-01-01T16:00,12.1,61,4.7,873.7,9.0,331,Ratnapark,27.7063,85.3152
2023-01-01T17:00,10.4,70,5.3,873.5,5.2,326,Ratnapark,27.7063,85.3152
2023-01-01T18:00,10.2,75,5.9,874.4,3.7,349,Ratnapark,27.7063,85.3152
2023-01-01T19:00,10.0,76,6.0,875.1,3.7,11,Ratnapark,27.7063,85.3152
2023-01-01T20:00,9.2,81,6.2,875.3,3.1,36,Ratnapark,27.7063,85.3152
2023-01-01T21:00,8.3,85,5.9,875.2,3.6,84,Ratnapark,27.7063,85.3152
2023-01-01T22:00,7.4,89,5.7,874.3,2.0,135,Ratnapark,27.7063,85.3152
2023-01-01T23:00,6.7,92,5.5,873.7,2.0,135,Ratnapark,27.7063,85.3152
2023-01-02T00:00,6.0,93,4.9,872.8,2.5,135,Ratnapark,27.7063,85.3152
2023-01-02T01:00,6.2,87,4.2,872.4,2.3,141,Ratnapark,27.7063,85.3152
2023-01-02T02:00,5.8,86,3.6,871.5,2.3,141,Ratnapark,27.7063,85.3152
2023-01-02T03:00,5.5,85,3.2,871.0,2.6,146,Ratnapark,27.7063,85.3152
2023-01-02T04:00,5.5,84,3.0,870.9,3.4,148,Ratnapark,27.7063,85.3152
2023-01-02T05:00,4.8,95,4.1,871.5,3.1,159,Ratnapark,27.7063,85.3152
2023-01-02T06:00,4.8,95,4.0,872.1,2.3,162,Ratnapark,27.7063,85.3152
2023-01-02T07:00,5.9,93,4.8,873.5,3.3,167,Ratnapark,27.7063,85.3152
2023-01-02T08:00,9.7,77,6.0,876.2,2.3,162,Ratnapark,27.7063,85.3152
2023-01-02T09:00,11.8,63,5.0,877.4,0.0,270,Ratnapark,27.7063,85.3152
2023-01-02T10:00,13.4,57,5.0,877.7,1.9,292,Ratnapark,27.7063,85.3152
2023-01-02T11:00,14.6,52,4.9,877.3,3.1,306,Ratnapark,27.7063,85.3152
2023-01-02T12:00,15.9,45,4.0,876.3,5.6,320,Ratnapark,27.7063,85.3152
2023-01-02T13:00,15.8,47,4.4,875.6,8.5,306,Ratnapark,27.7063,85.3152
2023-01-02T14:00,15.3,47,3.9,874.9,9.4,302,Ratnapark,27.7063,85.3152
2023-01-02T15:00,14.5,48,3.7,874.4,9.7,309,Ratnapark,27.7063,85.3152
2023-01-02T16:00,13.2,55,4.4,874.4,6.6,319,Ratnapark,27.7063,85.3152
2023-01-02T17:00,10.3,72,5.5,873.9,8.9,320,Ratnapark,27.7063,85.3152
2023-01-02T18:00,9.4,75,5.2,874.6,6.4,333,Ratnapark,27.7063,85.3152
2023-01-02T19:00,9.1,79,5.7,875.4,7.0,339,Ratnapark,27.7063,85.3152
2023-01-02T20:00,9.3,79,5.8,875.9,2.7,113,Ratnapark,27.7063,85.3152
2023-01-02T21:00,8.1,83,5.3,875.8,3.3,131,Ratnapark,27.7063,85.3152
2023-01-02T22:00,5.5,90,4.0,874.3,3.8,131,Ratnapark,27.7063,85.3152
2023-01-02T23:00,5.0,87,3.0,873.6,2.1,149,Ratnapark,27.7063,85.3152
2023-01-03T00:00,3.3,96,2.7,872.0,3.4,162,Ratnapark,27.7063,85.3152
2023-01-03T01:00,2.3,100,2.3,870.9,4.2,160,Ratnapark,27.7063,85.3152
2023-01-03T02:00,1.7,100,1.7,870.1,3.8,163,Ratnapark,27.7063,85.3152
2023-01-03T03:00,1.4,100,1.4,870.0,3.0,166,Ratnapark,27.7063,85.3152
2023-01-03T04:00,1.3,100,1.3,870.0,2.6,164,Ratnapark,27.7063,85.3152
2023-01-03T05:00,1.4,99,1.3,870.9,4.7,157,Ratnapark,27.7063,85.3152
2023-01-03T06:00,1.7,99,1.6,871.8,4.3,156,Ratnapark,27.7063,85.3152
2023-01-03T07:00,3.5,94,2.6,873.2,5.3,152,Ratnapark,27.7063,85.3152
2023-01-03T08:00,8.7,76,4.6,876.6,4.2,110,Ratnapark,27.7063,85.3152
2023-01-03T09:00,11.6,63,4.7,877.9,4.3,66,Ratnapark,27.7063,85.3152
2023-01-03T10:00,13.4,56,4.9,877.9,4.0,63,Ratnapark,27.7063,85.3152
2023-01-03T11:00,15.0,52,5.1,877.7,3.3,13,Ratnapark,27.7063,85.3152
2023-01-03T12:00,15.9,47,4.7,876.7,5.7,325,Ratnapark,27.7063,85.3152
2023-01-03T13:00,16.2,44,4.0,875.7,9.1,326,Ratnapark,27.7063,85.3152
2023-01-03T14:00,15.6,45,3.6,874.6,10.4,326,Ratnapark,27.7063,85.3152
2023-01-03T15:00,14.6,47,3.4,873.9,9.5,323,Ratnapark,27.7063,85.3152
2023-01-03T16:00,12.6,56,4.1,873.3,5.1,321,Ratnapark,27.7063,85.3152
2023-01-03T17:00,11.5,55,2.7,873.8,5.8,292,Ratnapark,27.7063,85.3152
2023-01-03T18:00,10.6,57,2.5,874.1,5.0,249,Ratnapark,27.7063,85.3152
2023-01-03T19:00,10.4,56,1.9,874.7,6.7,306,Ratnapark,27.7063,85.3152
2023-01-03T20:00,10.0,59,2.4,875.1,5.5,328,Ratnapark,27.7063,85.3152
2023-01-03T21:00,9.3,65,3.0,875.1,2.4,153,Ratnapark,27.7063,85.3152
2023-01-03T22:00,8.4,71,3.4,874.6,0.8,153,Ratnapark,27.7063,85.3152
2023-01-03T23:00,4.4,88,2.7,872.5,2.3,162,Ratnapark,27.7063,85.3152
2023-01-04T00:00,3.5,94,2.6,871.6,2.4,153,Ratnapark,27.7063,85.3152
2023-01-04T01:00,2.8,97,2.4,870.8,3.2,153,Ratnapark,27.7063,85.3152
2023-01-04T02:00,1.6,100,1.6,869.9,4.7,157,Ratnapark,27.7063,85.3152
2023-01-04T03:00,1.0,100,1.0,869.2,5.5,157,Ratnapark,27.7063,85.3152
2023-01-04T04:00,0.8,99,0.7,869.1,5.3,152,Ratnapark,27.7063,85.3152
2023-01-04T05:00,1.2,98,0.8,870.4,4.8,153,Ratnapark,27.7063,85.3152
2023-01-04T06:00,1.7,95,1.0,870.9,5.9,142,Ratnapark,27.7063,85.3152
2023-01-04T07:00,3.0,91,1.7,872.3,7.5,145,Ratnapark,27.7063,85.3152
2023-01-04T08:00,8.0,75,3.8,875.6,6.2,126,Ratnapark,27.7063,85.3152
2023-01-04T09:00,11.7,59,3.9,877.6,4.4,81,Ratnapark,27.7063,85.3152
2023-01-04T10:00,13.7,46,2.2,877.6,5.8,60,Ratnapark,27.7063,85.3152
2023-01-04T11:00,15.4,38,1.0,877.1,4.9,73,Ratnapark,27.7063,85.3152
2023-01-04T12:00,16.5,37,1.9,876.1,2.2,81,Ratnapark,27.7063,85.3152
2023-01-04T13:00,16.8,34,0.9,875.1,0.4,90,Ratnapark,27.7063,85.3152
2023-01-04T14:00,16.5,32,-0.3,874.3,2.5,278,Ratnapark,27.7063,85.3152
2023-01-04T15:00,15.2,37,0.7,873.8,6.5,276,Ratnapark,27.7063,85.3152
2023-01-04T16:00,13.0,50,2.9,873.5,5.8,292,Ratnapark,27.7063,85.3152
2023-01-04T17:00,9.0,64,2.5,872.8,9.2,301,Ratnapark,27.7063,85.3152
2023-01-04T18:00,8.0,65,1.9,873.2,7.4,309,Ratnapark,27.7063,85.3152
2023-01-04T19:00,9.8,53,0.7,874.4,3.6,270,Ratnapark,27.7063,85.3152
2023-01-04T20:00,9.4,55,0.8,874.7,0.8,153,Ratnapark,27.7063,85.3152
