timestamp,temperature,humidity,dew_point,pressure,wind_speed,wind_direction,station,latitude,longitude
2024-01-01T00:00,7.3,92,6.1,870.5,2.5,172,Ratnapark,27.7063,85.3152
2024-01-01T01:00,7.3,91,5.9,870.3,2.2,171,Ratnapark,27.7063,85.3152
2024-01-01T02:00,7.2,90,5.7,869.8,2.6,164,Ratnapark,27.7063,85.3152
2024-01-01T03:00,6.9,90,5.4,869.4,2.6,164,Ratnapark,27.7063,85.3152
2024-01-01T04:00,6.8,90,5.2,869.7,3.0,166,Ratnapark,27.7063,85.3152
2024-01-01T05:00,6.6,89,4.9,870.1,3.1,159,Ratnapark,27.7063,85.3152
2024-01-01T06:00,6.0,94,5.1,871.0,3.5,156,Ratnapark,27.7063,85.3152
2024-01-01T07:00,7.4,91,6.1,871.9,4.7,157,Ratnapark,27.7063,85.3152
2024-01-01T08:00,11.2,83,8.5,874.4,5.8,150,Ratnapark,27.7063,85.3152
2024-01-01T09:00,13.9,70,8.6,875.8,2.6,106,Ratnapark,27.7063,85.3152
2024-01-01T10:00,15.7,61,8.2,875.8,1.1,360,Ratnapark,27.7063,85.3152
2024-01-01T11:00,17.0,53,7.3,875.1,4.1,315,Ratnapark,27.7063,85.3152
2024-01-01T12:00,17.5,50,7.1,873.9,7.0,305,Ratnapark,27.7063,85.3152
2024-01-01T13:00,17.4,52,7.5,873.1,9.0,307,Ratnapark,27.7063,85.3152
2024-01-01T14:00,16.9,54,7.6,872.4,9.7,309,Ratnapark,27.7063,85.3152
2024-01-01T15:00,15.7,58,7.5,871.8,8.5,306,Ratnapark,27.7063,85.3152
2024-01-01T16:00,13.4,75,9.1,871.3,4.1,308,Ratnapark,27.7063,85.3152
2024-01-01T17:00,13.2,67,7.1,871.8,4.6,252,Ratnapark,27.7063,85.3152
2024-01-01T18:00,9.5,83,6.7,871.0,2.2,189,Ratnapark,27.7063,85.3152
2024-01-01T19:00,8.9,86,6.8,871.1,3.1,201,Ratnapark,27.7063,85.3152
2024-01-01T20:00,8.4,89,6.6,871.4,3.5,204,Ratnapark,27.7063,85.3152
2024-01-01T21:00,8.9,87,6.9,872.1,2.3,198,Ratnapark,27.7063,85.3152
2024-01-01T22:00,9.8,85,7.4,872.5,0.4,180,Ratnapark,27.7063,85.3152
2024-01-01T23:00,8.5,88,6.7,871.6,1.1,198,Ratnapark,27.7063,85.3152
2024-01-02T00:00,6.6,94,5.8,870.1,1.1,180,Ratnapark,27.7063,85.3152
2024-01-02T01:00,6.4,96,5.8,869.7,1.4,180,Ratnapark,27.7063,85.3152
2024-01-02T02:00,5.9,99,5.7,869.1,3.0,166,Ratnapark,27.7063,85.3152
2024-01-02T03:00,5.1,98,4.8,868.7,4.7,157,Ratnapark,27.7063,85.3152
2024-01-02T04:00,4.5,98,4.2,868.5,5.8,158,Ratnapark,27.7063,85.3152
2024-01-02T05:00,4.3,97,3.9,868.8,6.2,159,Ratnapark,27.7063,85.3152
2024-01-02T06:00,4.8,94,4.0,869.8,6.5,161,Ratnapark,27.7063,85.3152
2024-01-02T07:00,6.0,91,4.7,870.8,6.8,162,Ratnapark,27.7063,85.3152
2024-01-02T08:00,10.1,86,7.9,873.4,5.3,152,Ratnapark,27.7063,85.3152
2024-01-02T09:00,13.7,71,8.6,875.3,1.9,112,Ratnapark,27.7063,85.3152
2024-01-02T10:00,15.3,64,8.5,875.2,1.6,333,Ratnapark,27.7063,85.3152
2024-01-02T11:00,16.4,56,7.6,874.5,3.3,319,Ratnapark,27.7063,85.3152
2024-01-02T12:00,17.1,50,6.6,873.4,4.6,309,Ratnapark,27.7063,85.3152
2024-01-02T13:00,17.2,49,6.3,872.6,6.3,301,Ratnapark,27.7063,85.3152
2024-01-02T14:00,16.8,50,6.5,872.2,7.9,294,Ratnapark,27.7063,85.3152
2024-01-02T15:00,15.9,55,6.8,871.8,8.1,302,Ratnapark,27.7063,85.3152
2024-01-02T16:00,13.6,69,8.0,871.0,4.6,315,Ratnapark,27.7063,85.3152
2024-01-02T17:00,13.4,62,6.2,871.7,5.6,285,Ratnapark,27.7063,85.3152
2024-01-02T18:00,9.6,84,7.1,871.2,5.4,222,Ratnapark,27.7063,85.3152
2024-01-02T19:00,8.7,86,6.6,871.0,3.2,207,Ratnapark,27.7063,85.3152
2024-01-02T20:00,8.1,87,6.1,871.0,3.0,194,Ratnapark,27.7063,85.3152
2024-01-02T21:00,8.0,87,5.9,871.3,1.5,194,Ratnapark,27.7063,85.3152
2024-01-02T22:00,8.9,84,6.4,871.7,0.4,180,Ratnapark,27.7063,85.3152
2024-01-02T23:00,9.4,83,6.7,872.0,1.8,180,Ratnapark,27.7063,85.3152
2024-01-03T00:00,7.5,87,5.4,871.2,4.7,157,Ratnapark,27.7063,85.3152
2024-01-03T01:00,6.6,87,4.6,870.6,4.2,149,Ratnapark,27.7063,85.3152
2024-01-03T02:00,6.5,88,4.7,870.3,3.7,151,Ratnapark,27.7063,85.3152
2024-01-03T03:00,5.8,93,4.7,869.8,4.3,156,Ratnapark,27.7063,85.3152
2024-01-03T04:00,4.9,95,4.2,869.3,4.8,153,Ratnapark,27.7063,85.3152
2024-01-03T05:00,4.4,95,3.7,869.4,5.2,155,Ratnapark,27.7063,85.3152
2024-01-03T06:00,3.9,97,3.4,869.9,5.8,158,Ratnapark,27.7063,85.3152
2024-01-03T07:00,5.0,93,3.9,871.0,6.0,155,Ratnapark,27.7063,85.3152
2024-01-03T08:00,9.6,84,7.0,874.0,5.4,143,Ratnapark,27.7063,85.3152
2024-01-03T09:00,13.0,64,6.4,875.7,4.0,95,Ratnapark,27.7063,85.3152
2024-01-03T10:00,14.9,54,5.7,875.7,2.0,45,Ratnapark,27.7063,85.3152
2024-01-03T11:00,16.1,49,5.2,874.9,2.3,321,Ratnapark,27.7063,85.3152
2024-01-03T12:00,16.7,45,4.9,873.8,4.3,312,Ratnapark,27.7063,85.3152
2024-01-03T13:00,16.9,46,5.2,872.9,6.8,288,Ratnapark,27.7063,85.3152
2024-01-03T14:00,16.1,52,6.3,872.2,9.6,283,Ratnapark,27.7063,85.3152
2024-01-03T15:00,14.9,60,7.2,872.1,9.9,289,Ratnapark,27.7063,85.3152
2024-01-03T16:00,13.0,70,7.6,871.5,5.5,302,Ratnapark,27.7063,85.3152
2024-01-03T17:00,12.2,67,6.2,871.4,5.1,274,Ratnapark,27.7063,85.3152
2024-01-03T18:00,10.3,76,6.3,871.0,5.5,238,Ratnapark,27.7063,85.3152
2024-01-03T19:00,9.4,80,6.1,870.9,4.0,207,Ratnapark,27.7063,85.3152
2024-01-03T20:00,11.9,69,6.4,872.5,0.7,180,Ratnapark,27.7063,85.3152
2024-01-03T21:00,10.5,74,6.0,872.2,2.6,196,Ratnapark,27.7063,85.3152
2024-01-03T22:00,8.7,80,5.4,871.2,3.3,193,Ratnapark,27.7063,85.3152
2024-01-03T23:00,9.5,75,5.3,871.3,1.1,180,Ratnapark,27.7063,85.3152
2024-01-04T00:00,7.9,79,4.4,870.3,3.8,163,Ratnapark,27.7063,85.3152
2024-01-04T01:00,7.7,77,4.0,869.9,4.9,163,Ratnapark,27.7063,85.3152
2024-01-04T02:00,7.8,76,3.8,869.8,4.0,170,Ratnapark,27.7063,85.3152
2024-01-04T03:00,8.2,74,3.8,869.9,3.7,169,Ratnapark,27.7063,85.3152
2024-01-04T04:00,8.7,71,3.8,870.3,4.2,160,Ratnapark,27.7063,85.3152
