timestamp,temperature,humidity,dew_point,pressure,wind_speed,wind_direction,station,latitude,longitude
2021-01-01T00:00,7.2,60,-0.1,864.9,4.4,171,Bhaisipati,27.6515,85.3008
2021-01-01T01:00,6.3,58,-1.3,864.0,3.7,169,Bhaisipati,27.6515,85.3008
2021-01-01T02:00,5.5,55,-2.8,863.3,3.3,167,Bhaisipati,27.6515,85.3008
2021-01-01T03:00,5.2,49,-4.7,863.2,2.6,164,Bhaisipati,27.6515,85.3008
2021-01-01T04:00,5.2,43,-6.4,863.1,3.3,167,Bhaisipati,27.6515,85.3008
2021-01-01T05:00,4.6,60,-2.6,863.6,4.1,165,Bhaisipati,27.6515,85.3008
2021-01-01T06:00,4.8,55,-3.6,863.9,4.5,166,Bhaisipati,27.6515,85.3008
2021-01-01T07:00,6.0,49,-4.0,865.2,5.5,169,Bhaisipati,27.6515,85.3008
2021-01-01T08:00,11.2,39,-2.3,868.7,4.5,166,Bhaisipati,27.6515,85.3008
2021-01-01T09:00,15.2,23,-5.7,871.2,1.8,360,Bhaisipati,27.6515,85.3008
2021-01-01T10:00,16.9,19,-7.1,871.3,4.5,346,Bhaisipati,27.6515,85.3008
2021-01-01T11:00,18.2,17,-7.0,871.1,6.3,336,Bhaisipati,27.6515,85.3008
2021-01-01T12:00,18.8,19,-5.2,870.4,7.7,323,Bhaisipati,27.6515,85.3008
2021-01-01T13:00,18.4,25,-1.9,869.5,8.9,328,Bhaisipati,27.6515,85.3008
2021-01-01T14:00,17.6,34,1.4,868.8,9.2,334,Bhaisipati,27.6515,85.3008
2021-01-01T15:00,16.7,40,2.9,868.3,7.6,335,Bhaisipati,27.6515,85.3008
2021-01-01T16:00,15.0,48,4.2,867.8,4.0,350,Bhaisipati,27.6515,85.3008
2021-01-01T17:00,13.6,56,4.9,867.5,4.9,17,Bhaisipati,27.6515,85.3008
2021-01-01T18:00,12.5,59,4.8,867.4,0.8,153,Bhaisipati,27.6515,85.3008
2021-01-01T19:00,9.9,72,5.1,866.6,3.0,166,Bhaisipati,27.6515,85.3008
2021-01-01T20:00,9.1,74,4.7,866.4,2.3,162,Bhaisipati,27.6515,85.3008
2021-01-01T21:00,8.5,77,4.8,866.2,2.2,171,Bhaisipati,27.6515,85.3008
2021-01-01T22:00,8.2,79,4.8,866.0,2.9,173,Bhaisipati,27.6515,85.3008
2021-01-01T23:00,7.9,79,4.5,865.4,3.3,174,Bhaisipati,27.6515,85.3008
2021-01-02T00:00,7.5,78,3.9,865.1,2.5,172,Bhaisipati,27.6515,85.3008
2021-01-02T01:00,7.3,73,2.8,864.7,2.5,172,Bhaisipati,27.6515,85.3008
2021-01-02T02:00,7.0,67,1.2,864.2,2.5,172,Bhaisipati,27.6515,85.3008
2021-01-02T03:00,6.8,60,-0.6,864.0,2.5,172,Bhaisipati,27.6515,85.3008
2021-01-02T04:00,6.5,54,-2.1,863.8,2.6,164,Bhaisipati,27.6515,85.3008
2021-01-02T05:00,5.3,67,-0.3,863.8,3.7,169,Bhaisipati,27.6515,85.3008
2021-01-02T06:00,5.5,60,-1.7,864.2,4.0,170,Bhaisipati,27.6515,85.3008
2021-01-02T07:00,6.4,54,-2.4,865.3,4.7,171,Bhaisipati,27.6515,85.3008
2021-01-02T08:00,11.3,42,-1.3,868.6,3.8,163,Bhaisipati,27.6515,85.3008
2021-01-02T09:00,15.3,28,-3.1,870.9,1.6,27,Bhaisipati,27.6515,85.3008
2021-01-02T10:00,17.2,22,-5.0,870.9,3.4,342,Bhaisipati,27.6515,85.3008
2021-01-02T11:00,18.6,18,-6.2,870.6,5.8,338,Bhaisipati,27.6515,85.3008
2021-01-02T12:00,19.1,21,-4.0,869.9,7.6,341,Bhaisipati,27.6515,85.3008
2021-01-02T13:00,19.1,25,-1.4,869.0,7.6,341,Bhaisipati,27.6515,85.3008
2021-01-02T14:00,18.7,29,0.4,868.2,7.6,341,Bhaisipati,27.6515,85.3008
2021-01-02T15:00,17.6,34,1.4,867.7,7.0,339,Bhaisipati,27.6515,85.3008
2021-01-02T16:00,15.6,41,2.6,867.3,4.0,350,Bhaisipati,27.6515,85.3008
2021-01-02T17:00,14.4,43,2.1,866.8,2.5,98,Bhaisipati,27.6515,85.3008
2021-01-02T18:00,13.4,46,2.0,866.7,0.4,180,Bhaisipati,27.6515,85.3008
2021-01-02T19:00,12.8,47,1.7,867.3,1.4,180,Bhaisipati,27.6515,85.3008
2021-01-02T20:00,10.0,61,3.0,866.4,1.4,180,Bhaisipati,27.6515,85.3008
2021-01-02T21:00,8.8,65,2.6,866.1,3.0,166,Bhaisipati,27.6515,85.3008
2021-01-02T22:00,9.0,63,2.2,866.0,2.9,173,Bhaisipati,27.6515,85.3008
2021-01-02T23:00,8.6,65,2.4,865.5,3.3,167,Bhaisipati,27.6515,85.3008
2021-01-03T00:00,8.3,67,2.6,864.8,2.5,172,Bhaisipati,27.6515,85.3008
2021-01-03T01:00,8.2,64,1.7,864.4,2.5,172,Bhaisipati,27.6515,85.3008
2021-01-03T02:00,8.2,56,0.0,863.6,3.0,166,Bhaisipati,27.6515,85.3008
2021-01-03T03:00,8.3,49,-1.9,863.4,3.0,166,Bhaisipati,27.6515,85.3008
2021-01-03T04:00,8.2,43,-3.8,863.1,2.6,164,Bhaisipati,27.6515,85.3008
2021-01-03T05:00,7.2,48,-3.1,862.8,3.7,169,Bhaisipati,27.6515,85.3008
2021-01-03T06:00,7.5,43,-4.3,863.6,3.0,166,Bhaisipati,27.6515,85.3008
2021-01-03T07:00,8.6,38,-4.9,864.8,3.3,167,Bhaisipati,27.6515,85.3008
2021-01-03T08:00,13.4,32,-2.9,867.7,3.8,163,Bhaisipati,27.6515,85.3008
2021-01-03T09:00,17.4,21,-5.3,869.6,2.2,351,Bhaisipati,27.6515,85.3008
2021-01-03T10:00,18.9,20,-4.4,869.7,5.0,339,Bhaisipati,27.6515,85.3008
2021-01-03T11:00,20.2,20,-3.5,869.5,6.3,329,Bhaisipati,27.6515,85.3008
2021-01-03T12:00,20.9,21,-2.2,869.0,7.3,327,Bhaisipati,27.6515,85.3008
2021-01-03T13:00,20.9,24,-0.2,868.1,8.4,329,Bhaisipati,27.6515,85.3008
2021-01-03T14:00,20.2,29,1.8,867.6,8.9,333,Bhaisipati,27.6515,85.3008
2021-01-03T15:00,19.0,35,3.2,867.2,7.6,341,Bhaisipati,27.6515,85.3008
2021-01-03T16:00,17.1,43,4.3,866.8,4.3,360,Bhaisipati,27.6515,85.3008
2021-01-03T17:00,15.9,46,4.2,866.3,3.6,37,Bhaisipati,27.6515,85.3008
2021-01-03T18:00,15.2,48,4.2,867.2,3.3,41,Bhaisipati,27.6515,85.3008
2021-01-03T19:00,14.5,51,4.4,867.6,0.0,270,Bhaisipati,27.6515,85.3008
2021-01-03T20:00,12.8,68,7.0,867.4,1.1,162,Bhaisipati,27.6515,85.3008
2021-01-03T21:00,12.8,64,6.2,867.9,0.5,135,Bhaisipati,27.6515,85.3008
2021-01-03T22:00,12.5,62,5.4,867.6,1.9,158,Bhaisipati,27.6515,85.3008
2021-01-03T23:00,12.3,61,5.1,866.6,3.0,166,Bhaisipati,27.6515,85.3008
2021-01-04T00:00,12.0,61,4.9,866.3,1.1,162,Bhaisipati,27.6515,85.3008
2021-01-04T01:00,12.5,55,3.9,866.3,1.8,169,Bhaisipati,27.6515,85.3008
2021-01-04T02:00,12.2,57,3.9,866.2,1.1,162,Bhaisipati,27.6515,85.3008
2021-01-04T03:00,12.3,52,2.7,865.9,2.6,164,Bhaisipati,27.6515,85.3008
2021-01-04T04:00,12.8,47,1.8,865.8,1.9,158,Bhaisipati,27.6515,85.3008
2021-01-04T05:00,15.4,41,2.4,869.1,3.3,347,Bhaisipati,27.6515,85.3008
2021-01-04T06:00,12.0,64,5.5,868.3,4.6,162,Bhaisipati,27.6515,85.3008
2021-01-04T07:00,12.9,56,4.3,869.2,4.3,156,Bhaisipati,27.6515,85.3008
2021-01-04T08:00,14.1,57,5.7,870.1,6.8,155,Bhaisipati,27.6515,85.3008
2021-01-04T09:00,16.3,54,6.9,871.2,6.4,142,Bhaisipati,27.6515,85.3008
2021-01-04T10:00,18.9,44,6.5,871.7,2.4,117,Bhaisipati,27.6515,85.3008
2021-01-04T11:00,20.6,38,5.6,871.6,4.2,340,Bhaisipati,27.6515,85.3008
2021-01-04T12:00,20.8,38,6.0,870.8,5.9,322,Bhaisipati,27.6515,85.3008
2021-01-04T13:00,19.5,42,6.4,869.9,4.3,336,Bhaisipati,27.6515,85.3008
2021-01-04T14:00,19.3,44,6.6,869.4,2.4,333,Bhaisipati,27.6515,85.3008
2021-01-04T15:00,18.8,46,6.9,869.4,1.8,360,Bhaisipati,27.6515,85.3008
2021-01-04T16:00,17.4,69,11.8,869.0,1.0,135,Bhaisipati,27.6515,85.3008
2021-01-04T17:00,15.8,63,8.8,868.0,3.1,159,Bhaisipati,27.6515,85.3008
2021-01-04T18:00,15.2,64,8.3,868.2,1.1,162,Bhaisipati,27.6515,85.3008
2021-01-04T19:00,14.5,71,9.2,868.4,1.5,166,Bhaisipati,27.6515,85.3008
2021-01-04T20:00,14.4,69,8.8,868.5,2.3,162,Bhaisipati,27.6515,85.3008
2021-01-04T21:00,16.5,47,5.3,869.6,2.2,171,Bhaisipati,27.6515,85.3008
2021-01-04T22:00,16.7,45,4.8,869.9,1.8,169,Bhaisipati,27.6515,85.3008
2021-01-04T23:00,16.5,45,4.5,869.9,1.3,146,Bhaisipati,27.6515,85.3008
2021-01-05T00:00,14.1,63,7.1,868.4,2.4,153,Bhaisipati,27.6515,85.3008
2021-01-05T01:00,13.9,63,7.0,868.2,2.6,164,Bhaisipati,27.6515,85.3008
2021-01-05T02:00,14.0,60,6.4,868.2,3.2,153,Bhaisipati,27.6515,85.3008
2021-01-05T03:00,13.6,58,5.4,868.1,2.7,157,Bhaisipati,27.6515,85.3008
2021-01-05T04:00,13.7,56,5.1,868.5,2.9,173,Bhaisipati,27.6515,85.3008
2021-01-05T05:00,13.1,65,6.7,867.9,4.1,165,Bhaisipati,27.6515,85.3008
2021-01-05T06:00,13.2,60,5.6,868.4,2.2,171,Bhaisipati,27.6515,85.3008
2021-01-05T07:00,14.1,60,6.5,870.0,2.5,180,Bhaisipati,27.6515,85.3008
2021-01-05T08:00,16.9,39,2.7,872.2,0.7,180,Bhaisipati,27.6515,85.3008
2021-01-05T09:00,16.6,43,4.0,872.4,1.3,236,Bhaisipati,27.6515,85.3008
